"Country.Name","region","Dyear","values"
"Fiji","FJI","D2013",35.2
"Fiji","FJI","D2014",37.4
"Fiji","FJI","D2015",42.5
"Fiji","FJI","D2016",49.42
"Fiji","FJI","D2017",65.78
"Fiji","FJI","D2018",68.9
"Fiji","FJI","D2019",77.18669679
"Fiji","FJI","D2020",84.8767809
"Fiji","FJI","D2021",87.65996651
"Fiji","FJI","D2022",NA
"France","FRA","D1990",0.052777862
"France","FRA","D1991",0.140113895
"France","FRA","D1992",0.279049463
"France","FRA","D1993",0.590619383
"France","FRA","D1994",0.899867425
"France","FRA","D1995",1.637947245
"France","FRA","D1996",2.584033979
"France","FRA","D1997",4.255003872
"France","FRA","D1998",6.319778722
"France","FRA","D1999",9.125317889
"France","FRA","D2000",14.30792394
"France","FRA","D2001",26.32590355
"France","FRA","D2002",30.18
"France","FRA","D2003",36.14
"France","FRA","D2004",39.15
"France","FRA","D2005",42.87
"France","FRA","D2006",46.87
"France","FRA","D2007",66.09
"France","FRA","D2008",70.68
"France","FRA","D2009",71.58
"France","FRA","D2010",77.28
"France","FRA","D2011",77.81999899
"France","FRA","D2012",81.44
"France","FRA","D2013",81.9198
"France","FRA","D2014",83.75
"France","FRA","D2015",78.00603771
"France","FRA","D2016",79.26981132
"France","FRA","D2017",80.50245972
"France","FRA","D2018",82.04318678
"France","FRA","D2019",83.33974409
"France","FRA","D2020",84.70640914
"France","FRA","D2021",86.09548575
"France","FRA","D2022",85.33331549
"Faroe Islands","FRO","D1990",0
"Faroe Islands","FRO","D1991",0
"Faroe Islands","FRO","D1992",0
"Faroe Islands","FRO","D1993",0
"Faroe Islands","FRO","D1994",0
"Faroe Islands","FRO","D1995",0
"Faroe Islands","FRO","D1996",2.318786811
"Faroe Islands","FRO","D1997",4.601297566
"Faroe Islands","FRO","D1998",11.33786848
"Faroe Islands","FRO","D1999",22.29753835
"Faroe Islands","FRO","D2000",32.91639236
"Faroe Islands","FRO","D2001",43.24698352
"Faroe Islands","FRO","D2002",53.29922183
"Faroe Islands","FRO","D2003",58.91264097
"Faroe Islands","FRO","D2004",66.53359947
"Faroe Islands","FRO","D2005",67.90263174
"Faroe Islands","FRO","D2006",69.35944512
"Faroe Islands","FRO","D2007",75.98
"Faroe Islands","FRO","D2008",75.57
"Faroe Islands","FRO","D2009",75.18
"Faroe Islands","FRO","D2010",75.2
"Faroe Islands","FRO","D2011",80.7321728
"Faroe Islands","FRO","D2012",85.33518924
"Faroe Islands","FRO","D2013",90
"Faroe Islands","FRO","D2014",93.3
"Faroe Islands","FRO","D2015",94.2
"Faroe Islands","FRO","D2016",95.10868167
"Faroe Islands","FRO","D2017",97.58195894
"Faroe Islands","FRO","D2018",NA
"Faroe Islands","FRO","D2019",NA
"Faroe Islands","FRO","D2020",NA
"Faroe Islands","FRO","D2021",NA
"Faroe Islands","FRO","D2022",NA
"Micronesia, Fed. Sts.","FSM","D1990",0
"Micronesia, Fed. Sts.","FSM","D1991",0
"Micronesia, Fed. Sts.","FSM","D1992",0
"Micronesia, Fed. Sts.","FSM","D1993",0
"Micronesia, Fed. Sts.","FSM","D1994",0
"Micronesia, Fed. Sts.","FSM","D1995",0
"Micronesia, Fed. Sts.","FSM","D1996",0.278037795
"Micronesia, Fed. Sts.","FSM","D1997",0.570676845
"Micronesia, Fed. Sts.","FSM","D1998",1.858718785
"Micronesia, Fed. Sts.","FSM","D1999",2.797594069
"Micronesia, Fed. Sts.","FSM","D2000",3.734862137
"Micronesia, Fed. Sts.","FSM","D2001",4.660527199
"Micronesia, Fed. Sts.","FSM","D2002",5.570099705
"Micronesia, Fed. Sts.","FSM","D2003",9.2325021
"Micronesia, Fed. Sts.","FSM","D2004",11.01786731
"Micronesia, Fed. Sts.","FSM","D2005",11.8813691
"Micronesia, Fed. Sts.","FSM","D2006",12.75033925
"Micronesia, Fed. Sts.","FSM","D2007",13.62113273
"Micronesia, Fed. Sts.","FSM","D2008",14.49
"Micronesia, Fed. Sts.","FSM","D2009",15.35
"Micronesia, Fed. Sts.","FSM","D2010",20
"Micronesia, Fed. Sts.","FSM","D2011",22.8
"Micronesia, Fed. Sts.","FSM","D2012",25.974423
"Micronesia, Fed. Sts.","FSM","D2013",27.8
"Micronesia, Fed. Sts.","FSM","D2014",29.65
"Micronesia, Fed. Sts.","FSM","D2015",31.50108128
"Micronesia, Fed. Sts.","FSM","D2016",33.35216255
"Micronesia, Fed. Sts.","FSM","D2017",35.30405287
"Micronesia, Fed. Sts.","FSM","D2018",NA
"Micronesia, Fed. Sts.","FSM","D2019",39.85125701
"Micronesia, Fed. Sts.","FSM","D2020",40.12946709
"Micronesia, Fed. Sts.","FSM","D2021",40.40961941
"Micronesia, Fed. Sts.","FSM","D2022",NA
"Gabon","GAB","D1990",0
"Gabon","GAB","D1991",0
"Gabon","GAB","D1992",0
"Gabon","GAB","D1993",0
"Gabon","GAB","D1994",0
"Gabon","GAB","D1995",0
"Gabon","GAB","D1996",0
"Gabon","GAB","D1997",0.047999009
"Gabon","GAB","D1998",0.17012488
"Gabon","GAB","D1999",0.249009564
"Gabon","GAB","D2000",1.216140618
"Gabon","GAB","D2001",1.347620222
"Gabon","GAB","D2002",1.939530106
"Gabon","GAB","D2003",2.659586594
"Gabon","GAB","D2004",2.9790698
"Gabon","GAB","D2005",4.89326475
"Gabon","GAB","D2006",5.489200803
"Gabon","GAB","D2007",5.767004576
"Gabon","GAB","D2008",7.5
"Gabon","GAB","D2009",9.5
"Gabon","GAB","D2010",13
"Gabon","GAB","D2011",18
"Gabon","GAB","D2012",24
"Gabon","GAB","D2013",30.53803344
"Gabon","GAB","D2014",38.07120929
"Gabon","GAB","D2015",45.78453653
"Gabon","GAB","D2016",48.05227375
"Gabon","GAB","D2017",50.32012015
"Gabon","GAB","D2018",59.6
"Gabon","GAB","D2019",68.68550299
"Gabon","GAB","D2020",70.78874796
"Gabon","GAB","D2021",71.74940641
"Gabon","GAB","D2022",NA
"United Kingdom","GBR","D1990",0.087355319
"United Kingdom","GBR","D1991",0.174230922
"United Kingdom","GBR","D1992",0.260615159
"United Kingdom","GBR","D1993",0.519762001
"United Kingdom","GBR","D1994",1.036609166
"United Kingdom","GBR","D1995",1.895168284
"United Kingdom","GBR","D1996",4.123650336
"United Kingdom","GBR","D1997",7.385398957
"United Kingdom","GBR","D1998",13.6699831
"United Kingdom","GBR","D1999",21.29363827
"United Kingdom","GBR","D2000",26.82175435
"United Kingdom","GBR","D2001",33.48109487
"United Kingdom","GBR","D2002",56.48
"United Kingdom","GBR","D2003",64.82
"United Kingdom","GBR","D2004",65.61
"United Kingdom","GBR","D2005",70
"United Kingdom","GBR","D2006",68.82
"United Kingdom","GBR","D2007",75.09
"United Kingdom","GBR","D2008",78.39
"United Kingdom","GBR","D2009",83.56
"United Kingdom","GBR","D2010",85
"United Kingdom","GBR","D2011",85.37999855
"United Kingdom","GBR","D2012",87.47999842
"United Kingdom","GBR","D2013",89.8441
"United Kingdom","GBR","D2014",91.61
"United Kingdom","GBR","D2015",92.00029987
"United Kingdom","GBR","D2016",94.77580063
"United Kingdom","GBR","D2017",90.42455049
"United Kingdom","GBR","D2018",90.69200899
"United Kingdom","GBR","D2019",92.51662855
"United Kingdom","GBR","D2020",94.81820132
"United Kingdom","GBR","D2021",96.68023657
"United Kingdom","GBR","D2022",98.49
"Georgia","GEO","D1990",0
"Georgia","GEO","D1991",0
"Georgia","GEO","D1992",0
"Georgia","GEO","D1993",0
"Georgia","GEO","D1994",0
"Georgia","GEO","D1995",0.011836885
"Georgia","GEO","D1996",0.040065419
"Georgia","GEO","D1997",0.060930333
"Georgia","GEO","D1998",0.102830957
"Georgia","GEO","D1999",0.416343567
"Georgia","GEO","D2000",0.484746299
"Georgia","GEO","D2001",0.992344436
"Georgia","GEO","D2002",1.58787563
"Georgia","GEO","D2003",2.558816481
"Georgia","GEO","D2004",3.886221354
"Georgia","GEO","D2005",6.079457629
"Georgia","GEO","D2006",7.526876845
"Georgia","GEO","D2007",8.26
"Georgia","GEO","D2008",10.01
"Georgia","GEO","D2009",20.07
"Georgia","GEO","D2010",26.9
"Georgia","GEO","D2011",31.52
"Georgia","GEO","D2012",36.94
"Georgia","GEO","D2013",43.3
"Georgia","GEO","D2014",44
"Georgia","GEO","D2015",47.56975964
"Georgia","GEO","D2016",58.45928961
"Georgia","GEO","D2017",59.7055046
"Georgia","GEO","D2018",62.7179082
"Georgia","GEO","D2019",68.84671356
"Georgia","GEO","D2020",72.53157487
"Georgia","GEO","D2021",76.44271451
"Georgia","GEO","D2022",78.71127536
"Ghana","GHA","D1990",0
"Ghana","GHA","D1991",0
"Ghana","GHA","D1992",0
"Ghana","GHA","D1993",0
"Ghana","GHA","D1994",0
"Ghana","GHA","D1995",0.000347918
"Ghana","GHA","D1996",0.005648763
"Ghana","GHA","D1997",0.027537542
"Ghana","GHA","D1998",0.032240443
"Ghana","GHA","D1999",0.104895466
"Ghana","GHA","D2000",0.153615298
"Ghana","GHA","D2001",0.20000806
"Ghana","GHA","D2002",0.830284034
"Ghana","GHA","D2003",1.193057911
"Ghana","GHA","D2004",1.716797704
"Ghana","GHA","D2005",1.831197461
"Ghana","GHA","D2006",2.723175973
"Ghana","GHA","D2007",3.85
"Ghana","GHA","D2008",4.27
"Ghana","GHA","D2009",5.44
"Ghana","GHA","D2010",7.8
"Ghana","GHA","D2011",9
"Ghana","GHA","D2012",10.6
"Ghana","GHA","D2013",15
"Ghana","GHA","D2014",19
"Ghana","GHA","D2015",23
"Ghana","GHA","D2016",28
"Ghana","GHA","D2017",37.88415262
"Ghana","GHA","D2018",43
"Ghana","GHA","D2019",45.00963073
"Ghana","GHA","D2020",56.68215981
"Ghana","GHA","D2021",68.2
"Ghana","GHA","D2022",NA
"Gibraltar","GIB","D1990",0
"Gibraltar","GIB","D1991",0
"Gibraltar","GIB","D1992",0
"Gibraltar","GIB","D1993",0
"Gibraltar","GIB","D1994",0
"Gibraltar","GIB","D1995",0
"Gibraltar","GIB","D1996",NA
"Gibraltar","GIB","D1997",2.662907268
"Gibraltar","GIB","D1998",4.183794329
"Gibraltar","GIB","D1999",5.936978297
"Gibraltar","GIB","D2000",19.13163812
"Gibraltar","GIB","D2001",21.17110944
"Gibraltar","GIB","D2002",23.67023975
"Gibraltar","GIB","D2003",28.32577979
"Gibraltar","GIB","D2004",32.88608261
"Gibraltar","GIB","D2005",39.07013088
"Gibraltar","GIB","D2006",45.29864751
"Gibraltar","GIB","D2007",51.61
"Gibraltar","GIB","D2008",58
"Gibraltar","GIB","D2009",65.07
"Gibraltar","GIB","D2010",65
"Gibraltar","GIB","D2011",65
"Gibraltar","GIB","D2012",65.017
"Gibraltar","GIB","D2013",NA
"Gibraltar","GIB","D2014",NA
"Gibraltar","GIB","D2015",NA
"Gibraltar","GIB","D2016",94.44447158
"Gibraltar","GIB","D2017",NA
"Gibraltar","GIB","D2018",NA
"Gibraltar","GIB","D2019",NA
"Gibraltar","GIB","D2020",NA
"Gibraltar","GIB","D2021",NA
"Gibraltar","GIB","D2022",NA
"Guinea","GIN","D1990",0
"Guinea","GIN","D1991",0
"Guinea","GIN","D1992",0
"Guinea","GIN","D1993",0
"Guinea","GIN","D1994",0.000138318
"Guinea","GIN","D1995",0.000668589
"Guinea","GIN","D1996",0.001948942
"Guinea","GIN","D1997",0.003803109
"Guinea","GIN","D1998",0.006203369
"Guinea","GIN","D1999",0.060808919
"Guinea","GIN","D2000",0.095424924
"Guinea","GIN","D2001",0.175541868
"Guinea","GIN","D2002",0.402022749
"Guinea","GIN","D2003",0.450960371
"Guinea","GIN","D2004",0.508819332
"Guinea","GIN","D2005",0.542254181
"Guinea","GIN","D2006",0.637492123
"Guinea","GIN","D2007",0.780025279
"Guinea","GIN","D2008",0.92
"Guinea","GIN","D2009",0.94
"Guinea","GIN","D2010",1
"Guinea","GIN","D2011",2
"Guinea","GIN","D2012",3.1
"Guinea","GIN","D2013",4.5
"Guinea","GIN","D2014",6.4
"Guinea","GIN","D2015",9.2
"Guinea","GIN","D2016",13.1
"Guinea","GIN","D2017",18.7
"Guinea","GIN","D2018",21.83002304
"Guinea","GIN","D2019",23.36626025
"Guinea","GIN","D2020",28.8232306
"Guinea","GIN","D2021",34.68012393
"Guinea","GIN","D2022",NA
"Gambia, The","GMB","D1990",0
"Gambia, The","GMB","D1991",0
"Gambia, The","GMB","D1992",0
"Gambia, The","GMB","D1993",0
"Gambia, The","GMB","D1994",0
"Gambia, The","GMB","D1995",0.009217541
"Gambia, The","GMB","D1996",0.03550736
"Gambia, The","GMB","D1997",0.051311347
"Gambia, The","GMB","D1998",0.206094461
"Gambia, The","GMB","D1999",0.715827015
"Gambia, The","GMB","D2000",0.921794919
"Gambia, The","GMB","D2001",1.336791166
"Gambia, The","GMB","D2002",1.796779883
"Gambia, The","GMB","D2003",2.436781193
"Gambia, The","GMB","D2004",3.308003478
"Gambia, The","GMB","D2005",3.799001139
"Gambia, The","GMB","D2006",5.237691158
"Gambia, The","GMB","D2007",6.205037419
"Gambia, The","GMB","D2008",6.88
"Gambia, The","GMB","D2009",7.63
"Gambia, The","GMB","D2010",9.2
"Gambia, The","GMB","D2011",10.8703
"Gambia, The","GMB","D2012",12.44922872
"Gambia, The","GMB","D2013",14
"Gambia, The","GMB","D2014",15.56
"Gambia, The","GMB","D2015",17.6
"Gambia, The","GMB","D2016",19.9
"Gambia, The","GMB","D2017",22.5
"Gambia, The","GMB","D2018",25.5
"Gambia, The","GMB","D2019",28.80487199
"Gambia, The","GMB","D2020",31.60419095
"Gambia, The","GMB","D2021",32.96228971
"Gambia, The","GMB","D2022",NA
"Guinea-Bissau","GNB","D1990",0
"Guinea-Bissau","GNB","D1991",0
"Guinea-Bissau","GNB","D1992",0
"Guinea-Bissau","GNB","D1993",0
"Guinea-Bissau","GNB","D1994",0
"Guinea-Bissau","GNB","D1995",0
"Guinea-Bissau","GNB","D1996",NA
"Guinea-Bissau","GNB","D1997",0.016389063
"Guinea-Bissau","GNB","D1998",0.024060421
"Guinea-Bissau","GNB","D1999",0.117702448
"Guinea-Bissau","GNB","D2000",0.230103171
"Guinea-Bissau","GNB","D2001",0.299569145
"Guinea-Bissau","GNB","D2002",1.022993234
"Guinea-Bissau","GNB","D2003",1.354197478
"Guinea-Bissau","GNB","D2004",1.808142203
"Guinea-Bissau","GNB","D2005",1.901365316
"Guinea-Bissau","GNB","D2006",2.057196705
"Guinea-Bissau","GNB","D2007",2.206302237
"Guinea-Bissau","GNB","D2008",2.354888711
"Guinea-Bissau","GNB","D2009",2.303280592
"Guinea-Bissau","GNB","D2010",2.45
"Guinea-Bissau","GNB","D2011",2.672
"Guinea-Bissau","GNB","D2012",2.893990621
"Guinea-Bissau","GNB","D2013",3.1
"Guinea-Bissau","GNB","D2014",3.32
"Guinea-Bissau","GNB","D2015",6.1
"Guinea-Bissau","GNB","D2016",13.8
"Guinea-Bissau","GNB","D2017",14.8
"Guinea-Bissau","GNB","D2018",15.7
"Guinea-Bissau","GNB","D2019",22.92009029
"Guinea-Bissau","GNB","D2020",27.90528061
"Guinea-Bissau","GNB","D2021",35.15498736
"Guinea-Bissau","GNB","D2022",NA
"Equatorial Guinea","GNQ","D1990",0
"Equatorial Guinea","GNQ","D1991",0
"Equatorial Guinea","GNQ","D1992",0
"Equatorial Guinea","GNQ","D1993",0
"Equatorial Guinea","GNQ","D1994",0
"Equatorial Guinea","GNQ","D1995",0
"Equatorial Guinea","GNQ","D1996",NA
"Equatorial Guinea","GNQ","D1997",0.041462292
"Equatorial Guinea","GNQ","D1998",0.094423774
"Equatorial Guinea","GNQ","D1999",0.097415945
"Equatorial Guinea","GNQ","D2000",0.132354665
"Equatorial Guinea","GNQ","D2001",0.165260423
"Equatorial Guinea","GNQ","D2002",0.321197997
"Equatorial Guinea","GNQ","D2003",0.520524272
"Equatorial Guinea","GNQ","D2004",0.843930285
"Equatorial Guinea","GNQ","D2005",1.149789671
"Equatorial Guinea","GNQ","D2006",1.279193596
"Equatorial Guinea","GNQ","D2007",1.557123059
"Equatorial Guinea","GNQ","D2008",1.82
"Equatorial Guinea","GNQ","D2009",2.13
"Equatorial Guinea","GNQ","D2010",6
"Equatorial Guinea","GNQ","D2011",11.5
"Equatorial Guinea","GNQ","D2012",13.94318219
"Equatorial Guinea","GNQ","D2013",16.4
"Equatorial Guinea","GNQ","D2014",18.86
"Equatorial Guinea","GNQ","D2015",21.3199999
"Equatorial Guinea","GNQ","D2016",23.7799999
"Equatorial Guinea","GNQ","D2017",26.239999
"Equatorial Guinea","GNQ","D2018",NA
"Equatorial Guinea","GNQ","D2019",49.13366302
"Equatorial Guinea","GNQ","D2020",53.83614077
"Equatorial Guinea","GNQ","D2021",53.92240217
"Equatorial Guinea","GNQ","D2022",NA
"Greece","GRC","D1990",0
"Greece","GRC","D1991",0.048788803
"Greece","GRC","D1992",0.048291602
"Greece","GRC","D1993",0.191062242
"Greece","GRC","D1994",0.378174312
"Greece","GRC","D1995",0.749616477
"Greece","GRC","D1996",1.395360779
"Greece","GRC","D1997",1.849634688
"Greece","GRC","D1998",3.221821786
"Greece","GRC","D1999",6.877292144
"Greece","GRC","D2000",9.138837308
"Greece","GRC","D2001",10.93502581
"Greece","GRC","D2002",14.67
"Greece","GRC","D2003",17.8
"Greece","GRC","D2004",21.42
"Greece","GRC","D2005",24
"Greece","GRC","D2006",32.25
"Greece","GRC","D2007",35.88
"Greece","GRC","D2008",38.2
"Greece","GRC","D2009",42.4
"Greece","GRC","D2010",44.4
"Greece","GRC","D2011",51.64999517
"Greece","GRC","D2012",55.06999344
"Greece","GRC","D2013",59.8663
"Greece","GRC","D2014",63.21
"Greece","GRC","D2015",66.83495949
"Greece","GRC","D2016",69.08791547
"Greece","GRC","D2017",69.89297065
"Greece","GRC","D2018",72.23837339
"Greece","GRC","D2019",75.67120669
"Greece","GRC","D2020",78.11584474
"Greece","GRC","D2021",78.49426371
"Greece","GRC","D2022",83.17066333
"Grenada","GRD","D1990",0
"Grenada","GRD","D1991",0
"Grenada","GRD","D1992",0
"Grenada","GRD","D1993",0
"Grenada","GRD","D1994",0
"Grenada","GRD","D1995",0
"Grenada","GRD","D1996",0.298032982
"Grenada","GRD","D1997",0.990883868
"Grenada","GRD","D1998",1.484854484
"Grenada","GRD","D1999",2.473166147
"Grenada","GRD","D2000",4.063907991
"Grenada","GRD","D2001",5.128103982
"Grenada","GRD","D2002",14.75884055
"Grenada","GRD","D2003",18.64518218
"Grenada","GRD","D2004",19.57062058
"Grenada","GRD","D2005",20.48780488
"Grenada","GRD","D2006",21.39599117
"Grenada","GRD","D2007",22.29
"Grenada","GRD","D2008",23.18
"Grenada","GRD","D2009",24.05
"Grenada","GRD","D2010",27
"Grenada","GRD","D2011",30
"Grenada","GRD","D2012",32
"Grenada","GRD","D2013",35
"Grenada","GRD","D2014",51.6
"Grenada","GRD","D2015",52.5
"Grenada","GRD","D2016",53.3
"Grenada","GRD","D2017",54.2
"Grenada","GRD","D2018",61.4
"Grenada","GRD","D2019",69.61219021
"Grenada","GRD","D2020",74.72185387
"Grenada","GRD","D2021",77.76723663
"Grenada","GRD","D2022",NA
"Greenland","GRL","D1990",0
"Greenland","GRL","D1991",0
"Greenland","GRL","D1992",0
"Greenland","GRL","D1993",0
"Greenland","GRL","D1994",0.064712121
"Greenland","GRL","D1995",0.053940342
"Greenland","GRL","D1996",1.796719191
"Greenland","GRL","D1997",7.954504682
"Greenland","GRL","D1998",14.65444717
"Greenland","GRL","D1999",21.60261331
"Greenland","GRL","D2000",31.74781123
"Greenland","GRL","D2001",35.46413689
"Greenland","GRL","D2002",44.15478903
"Greenland","GRL","D2003",54.53425983
"Greenland","GRL","D2004",56.09901476
"Greenland","GRL","D2005",57.7034045
"Greenland","GRL","D2006",59.36168727
"Greenland","GRL","D2007",61.07
"Greenland","GRL","D2008",62.82
"Greenland","GRL","D2009",62.83
"Greenland","GRL","D2010",63
"Greenland","GRL","D2011",64
"Greenland","GRL","D2012",64.8960101
"Greenland","GRL","D2013",65.8
"Greenland","GRL","D2014",66.7
"Greenland","GRL","D2015",67.60044348
"Greenland","GRL","D2016",68.50087368
"Greenland","GRL","D2017",69.48246178
"Greenland","GRL","D2018",NA
"Greenland","GRL","D2019",NA
"Greenland","GRL","D2020",NA
"Greenland","GRL","D2021",NA
"Greenland","GRL","D2022",NA
"Guatemala","GTM","D1990",0
"Guatemala","GTM","D1991",0
"Guatemala","GTM","D1992",0
"Guatemala","GTM","D1993",0
"Guatemala","GTM","D1994",0
"Guatemala","GTM","D1995",0.002998005
"Guatemala","GTM","D1996",0.019534871
"Guatemala","GTM","D1997",0.095476021
"Guatemala","GTM","D1998",0.466590444
"Guatemala","GTM","D1999",0.592652945
